intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2008-05-08:1837:1,data/etiquetas/etiquetas_r14_tanda10.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,la forma como se lee el gráfico de Expectativas de Política Monetaria va a cambiar con el tiempo,Compatible con N: metodología: lectura condicional de la curva de expectativas (prima por liquidez). La unidad no adopta ni respalda una dirección monetaria propia.,1abe70dbb8f8b07454b56de5de50edf4b671ed48850224d19aa03643d6745dc3,1169
RPM-2008-05-08:1848:1,data/etiquetas/etiquetas_r14_tanda10.csv,José De Gregorio Rebeco,dovish,1,dovish,1,neutral,1,cambio_etiqueta,alta,"los riesgos al alza y a la baja de la inflación son balanceados, y de ahí un sesgo neutral",Vota mantener y declara sesgo neutral. La opción de reaccionar si cambia el escenario no constituye orientación D ni H actual.,903cf3ba57463d91acdb35369ffa3361721d27fd2e3f82426dd593484a5d6fa6,4863
RPM-2008-06-10:1902:1,data/etiquetas/etiquetas_r14_tanda10.csv,Pablo García Silva,hawkish,1,hawkish,1,hawkish,1,compatible,alta,lo que lleva a descartar la opción de mantener la Tasa de Política Monetaria en esta ocasión,Recomienda alza de 25 o 50 pb y descarta mantener: H.,742cd461757c6407ab4015c123bc060dc0343203def89b6202a9c332dd6cf43b,7969
RPM-2008-07-10:1923:7,data/etiquetas/etiquetas_r14_tanda10.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,el mercado tiene incorporado de todas formas una probabilidad casi completa de un aumento final hacia fin de año en su Tasa de Política Monetaria,Compatible con N: contrapunto: expectativas de mercado por el alza; ajuste de tasas largas en USA. La unidad no adopta ni respalda una dirección monetaria propia.,3e7dfcc8a8cae8ab605445b6afbb2a488b5247a544ff0d06826c93742443faec,811
RPM-2008-07-10:1945:1,data/etiquetas/etiquetas_r14_tanda10.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,consulta si este mayor aumento significa que habrá más inflación o si se trata de un aumento razonable,Compatible con N: pregunta técnica: salarios reales al alza vs trayectoria de inflación. La unidad no adopta ni respalda una dirección monetaria propia.,3c7e23fcb02e0721f2131c0e4547f6f7cd27267240ebcca0879482e877a00a88,230
RPM-2008-08-14:2044:1,data/etiquetas/etiquetas_r14_tanda10.csv,José De Gregorio Rebeco,hawkish,1,hawkish,1,hawkish,1,compatible,alta,vota por un alza de 50 puntos base,Voto explícito de alza de 50 pb con sesgo al alza: H.,ed5c07b305ed183f8887bd9c45186bb0b08dad72e2705165f5021bffa2136562,4840
RPM-2008-09-04:2100:1,data/etiquetas/etiquetas_r14_tanda10.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Formalidad o trámite sin contenido monetario evaluable en la unidad; N y relevancia0 compatibles con v3.,56ebe16ed069d35850faf92f2ee26badb83ee6f1bed11e71032348da5f5e9117,83
RPM-2008-11-13:2159:1,data/etiquetas/etiquetas_r14_tanda10.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,es difícil contemplar una opción distinta a mantener la Tasa de Política Monetaria en esta oportunidad,Compatible con N: opciones del staff (nov-2008): solo mantención (aumento requiere escenario distinto; recorte apresurado). La unidad no adopta ni respalda una dirección monetaria propia.,41964e1677803b29eabd6878507d78c7ca87186d9d072448c64b09c05b48bd18,9802
RPM-2008-11-13:2169:1,data/etiquetas/etiquetas_r14_tanda10.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"su voto es por mantener la Tasa de Política Monetaria, manteniendo un sesgo neutral en el Comunicado",Compatible con N: descarta ambas direcciones: recorte imprudente (inflación y TCR desalineados) y alza descartada. La unidad no adopta ni respalda una dirección monetaria propia.,10b0c5c44b83a65cb6c05ab7fb2dc2ccaf9f0160f68c34a9da2d67950a86a985,3103
RPM-2008-12-11:2238:1,data/etiquetas/etiquetas_r14_tanda10.csv,Pablo García Silva,neutral,1,dovish,1,dovish,1,compatible,alta,"el mejor momento para iniciar el ciclo de relajamiento monetario, y no con la conveniencia de que, en el escenario más probable, ello se materialice","El staff deja abierta la acción de hoy, pero respalda que el escenario más probable requiere un ciclo de relajamiento; la orientación futura propia es D.",c21b7c8a3aa20d17d3c424c6c0ef95ffce1f82c338486296d43076d2a70d2346,10349
RPM-2008-12-11:2249:1,data/etiquetas/etiquetas_r14_tanda10.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,media,"las expectativas de los analistas para el plazo de 2 años, por primera vez en varios meses, se han ubicado nuevamente en torno a la meta",Compatible con N: diagnóstico de crisis: riesgos claramente negativos; abre espacio al relajamiento (sin voto en el fragmento). La unidad no adopta ni respalda una dirección monetaria propia.,e84603900252a0335b86cb7f4d820981f32212dd862b6ea899efdf64450c555d,5804
RPM-2008-12-11:2251:1,data/etiquetas/etiquetas_r14_tanda10.csv,Manuel Marfán Lewis,dovish,1,dovish,1,dovish,1,compatible,media,"su voto es por mantener la Tasa de Política Monetaria en esta ocasión, en su nivel actual","Aunque mantiene hoy, respalda iniciar reducciones cuando se alinee el tipo de cambio: D por orientación futura propia.",27a404c45beaee22c7bfdc0cba9640fd93b208f818546ba072f79237345cd13c,5411
