intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2006-12-14:1012:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Vittorio Corbo Lioi,neutral,1,neutral,1,neutral,1,compatible,alta,el Banco amortiguó ese efecto porque para el horizonte más corto se usó una más baja que lo que daba la tasa neutral,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",2cabfe231599d056788657989de5b0ab6d83ec0aa09ad8f7561d53a303d7f5cf,346
RPM-2015-10-15:7063:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Diego Gianelli Gómez,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,eb1d4b3c8e7ac6eb69a8986a21036935da92645e4c3ee39c437c18fec58e8506,4663
RPM-2006-10-12:899:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Igal Magendzo Weinberger,neutral,1,neutral,1,neutral,1,compatible,alta,"Al respecto, el Gerente de Análisis Macroeconómico señor Igal Magendzo señala que la cifra fue de 170 millones de dólares en octubre; en noviembre fue de 70 millones de dólares; y, en diciembre otros 70 millones de dólares.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",dc85899a4d5c766491494b4fc5a9f5e527c57ff3a6052726e81c6edcddde08c7,294
RPM-2015-10-15:7059:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Diego Gianelli Gómez,neutral,1,neutral,1,neutral,1,compatible,alta,"Asimismo, menciona que su déficit fiscal es del orden de 9 a 10 puntos del PIB, con un componente de pagos de intereses importante, debido a que el servicio de la deuda está indexado a la tasa Selic, que se sitúa en niveles muy altos para combatir la inflación.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",56cb97de3e61e4a094ed4472b6fce477cd89f8c12add76d6355e18ffb4c9dc73,2567
RPM-2012-01-12:4563:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,El Presidente señor Rodrigo Vergara concede la palabra al Gerente de División Estudios señor Luis Óscar Herrera para que presente las Opciones de Política Monetaria para esta Reunión.,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",65cff89e9f3880c0e4e5e0a5ca8433668662956df072a56b804bd1343b4088ea,183
RPM-2012-06-14:4874:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,59a30cb47ad37efa7fa349f590b7bc8566fa8f369970e3111571a8c0c0e56c18,672
RPM-2006-08-10:790:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,consulta el Consejero señor Marfán si posible hacer algo parecido para Chile con los datos diarios,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",2bc8d4abfc4a00d721fb5f45ab00316b4f5a9ee24e6cac1b70d5e978d1ea25fb,163
RPM-2010-09-16:3420:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,la bolsa chilena ha aumentado 40% en lo que va corrido del año,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",d15dd3e9a655381745d676218b1272137da14300b9395c3130d6f914466b2fa9,165
RPM-2009-01-08:2297:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Jorge Desormeaux Jiménez,dovish,1,dovish,1,dovish,1,compatible,alta,"el Vicepresidente señor Jorge Desormeaux señala que vota en consecuencia por una reducción de 100 puntos base de la Tasa de Política Monetaria, a 7,25% anual","R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",6598cc66fe4519a0785d8d0f30c518c86e97bd1931039c01c8ea299a522c278b,480
RPM-2007-12-13:1586:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"hoy día la incertidumbre es significativamente mayor, no solamente en términos de crecimiento sino que además en precios de commodities","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",e14cafef8c80873fc5a4e04494dc94baae250830891ea9a02894b7b043fe2eae,329
RPM-2015-04-16:6754:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"recientes en materia de inflación más las proyecciones sobre esta variable indican que en la actualidad no existe espacio para un mayor estímulo monetario; y que también es cierto que en el escenario base, donde la actividad tiene un repunte claro en la segunda parte del año, a fines de","R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",53c9aec7b301202d2cc67865566fc4bb0cbc1390c1614dca0ca09b6e0598b368,3203
RPM-2007-01-11:1052:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Enrique Marshall Rivera,dovish,1,dovish,1,dovish,1,compatible,alta,"el Consejero señor Enrique Marshall vota por bajar la tasa de política monetaria en 25 puntos base para quedar en 5,0%","R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",c164347f99e0a90b3cdbe8d238ca6a0669b4290772b8759f00a8cd6352c7f809,5383
RPM-2012-01-12:4568:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Enrique Marshall Rivera,dovish,1,dovish,1,dovish,1,compatible,alta,"el Consejero señor Enrique Marshall manifiesta que su voto es por reducir la TPM en 25 puntos base, para dejarla en 5,0%","R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",e38f759979f8bb9de916590aa403c8b1d2ea8b3fa4d44604331216be90f69b9e,6448
RPM-2012-09-13:5051:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"el precio del hierro ha disminuido, particularmente en las últimas seis semanas, a propósito de noticias de desaceleración de China","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",d86d3049481978981a278f3412cfef890c9ed9c24d0c52489dd29bebd82a4081,2288
RPM-2015-09-15:7032:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Beltrán de Ramón Acevedo,neutral,1,neutral,1,neutral,1,compatible,alta,"En su opinión, ello podría dar cuenta de que el mercado no tiene certeza si ello responde a un eventual riesgo de desanclaje de expectativas o si es indicativo de que el tipo de cambio comenzaría a ceder y la inflación a descender.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",c87fe01264010b7d57410a373e731946a69cb93fe9d2b17d6ae7b381d4f6c740,1539
RPM-2008-03-13:1718:6,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,"sería conveniente en el futuro hacer un seguimiento a las emisiones de bonos, porque hay bastante escasez de emisiones de bonos que no sean financieras","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",2c2a70ff5128e4320ee2743a1f27076c7b7b4a31c39b7af074f4a6966e3c145c,644
RPM-2007-06-14:1308:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Vittorio Corbo Lioi,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"Menciona el señor Presidente, que las tasas de interés de mercado aumentan en las últimas semanas, tanto por factores externos -la fuerte alza en las tasas de interés internacionales asociadas a las mejoras en las perspectivas económicas de los Estados Unidos de América, y el fortalecimiento","R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",eeae84805dbcde5e06da9138849afbfbce18b72ac80563c97cd2cac95400921f,3619
RPM-2006-10-12:923:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,cómo se relaciona la tasa de política monetaria forward con respecto a la caída en las expectativas de inflación,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",6e8469471576b16d802d9a58d0c48ecb72032149542465736a7f638d59621802,217
RPM-2010-10-14:3441:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,las monedas de estos países están entre 7 y 10% depreciados respecto de sus promedios históricos,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",05a0c4e7522b50e43752a37f37db06fecc789dce74ff14d85be00c3f52b94aea,144
RPM-2006-06-15:678:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,b4ca7c7a2f02c6f0237948feb14e789a8eb8c1c0ccb6db7c5488995c26f18f9a,70
RPM-2007-01-11:1053:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,dovish,1,dovish,1,dovish,1,compatible,alta,el Consejero señor Manuel Marfán vota por reducir la tasa en 25 puntos base,"R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",697448d291562632d716aba922e4924fc33cd67092e129b27bf7877f654d25ac,4372
RPM-2011-12-13:4498:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Kevin Cowan Logan,neutral,1,neutral,1,neutral,1,compatible,alta,"Al respecto, el Gerente de División Política Financiera señor Kevin Cowan informa haber sostenido reuniones con personeros de diferentes bancos en las semanas previas, quienes manifestaron que hasta entonces no se advertía un mayor uso de las líneas de crédito, pero sí una mayor disposición","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",1e71a293358ae9f177d629f09d10a76bcbd635a717f625431a2519ea2bb08105,452
RPM-2009-05-07:2537:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"esa baja a 2% en el IPCX1, es en parte por el ciclo, pero también porque dejaron de ocurrir shocks al alza","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",44fc1392ab5de63d0e42254c100342c9353746c7a610e39770521879b5e21bcb,258
RPM-2014-11-18:6515:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Enrique Marshall Rivera,hawkish,1,hawkish,1,hawkish,1,compatible,alta,Precisa que el principal es el referido a los potenciales efectos de la normalización de la política monetaria de los Estados Unidos de América; y que a ello se agrega el debilitamiento de la posición financiera de varias economías emergentes.,"R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",8d13fdfc777e6543141a20499b4ebe6b6d74928afbc41c6ec681e46815c7b661,4442
RPM-2006-06-15:732:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Esteban Jadresic Marinovic,hawkish,1,hawkish,1,neutral,1,cambio_etiqueta,alta,"Le parece que hay dos efectos importantes, el primero es la incertidumbre respecto a inflación, crecimiento; y tasas de las economías avanzadas, lo que por sí sólo tiene un efecto internacional y en Chile; y el segundo, que está relacionado al anterior, es el ajuste de portafolio que ha","R4/R6. Respalda mantener y hacer una pausa por señales ambiguas, sin comprometer la dirección posterior: N. Una pausa en la normalización no basta para H.",7b4ea41a3babfa8018c62eefc74469036471c701b4a062dece51bbca263df3d9,1482
RPM-2011-03-17:3827:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,los países árabes han ido aumentando la producción de petróleo requerida para sostener los presupuestos fiscales,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",7ab929b8ae0964bdde7bf740fb5edd014aec00c420c7a40c88b716c6cf5c123b,501
RPM-2007-12-13:1609:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sebastián Claro Edwards,hawkish,1,hawkish,1,hawkish,1,compatible,alta,el Consejero señor Sebastián Claro señala que su voto es por subir la Tasa de Política Monetaria en 25 puntos base,"R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",c7bc97607b68d5aed03024cb0ae77d9bfe0faa094c9a00e7b6a7d57a779a3eca,1717
RPM-2007-05-10:1231:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Igal Magendzo Weinberger,neutral,1,neutral,1,neutral,1,compatible,alta,las expectativas del mercado para la Tasa de Política Monetaria a fines de este año son de 80 y 30 puntos base menos que en los meses de septiembre y diciembre del año 2006,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",c1442a8bc6696a423481e125da6d88fc8e0bba5b4b1d8177dedb385c2259c604,2932
RPM-2015-01-15:6594:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Consejo del Banco Central de Chile,neutral,1,neutral,1,neutral,1,compatible,alta,"el Consejo del Banco Central de Chile acordó mantener la tasa de interés de política monetaria en 3,0% anual","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",34245da54a1d35c728ebed67b430a3d5a5262eb57ff853d3d4483e956bf9534b,2153
RPM-2009-04-09:2478:3,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,Indica que la inflación era bastante mayor que la que tenemos hoy día.,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",0fabe7b31e0f620551c049e170881634b224d279d0684f79ef91a23071016789,2611
RPM-2008-09-04:2085:3,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,c71ed588c9874b01702c3eb829686a1acc1fc8ae2c2572093457d5a3a967e34e,298
RPM-2011-06-14:4100:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"la variación del IPC de mayo alcanzó a 0,4%, en línea con lo proyectado, y que, con ello, la inflación anual se mantiene algo por sobre 3%","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",ee777dc234dbc16e54d2eca54234cfab32886276be07be90afbbb51cbefe89d0,2552
RPM-2006-12-14:996:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,consulta si el MB es soberano o incluye empresas o si éste es un caso especial,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",c7a115d26738687b9fb7e490df9a8a3555f7c45d0a65ed7dc9e082e61971b64f,452
RPM-2014-02-18:6039:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 15:30 horas,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,34adfe6f43a68721dac8031755198d754bd266383c064b469521fb811cf2cb08,716
RPM-2010-05-13:3082:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,sobre la base de los CDS se puede leer cómo ha evolucionado la probabilidad de default implícita en el mercado,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",bb51f0b918c4b68231f437eadd3582747cb2059a7f735223e7a28d94ca74ce4d,7983
RPM-2006-12-14:997:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,la metodología es standard para todas las economías y efectivamente se trata de medir un spread soberano,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",d8af9f264ab8aa2b4e69f75650e878169542fcfba807a747c522451477508c9b,785
RPM-2007-03-15:1126:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,"el Presidente señor Corbo ofrece la palabra al Gerente de Análisis Macroeconómico, don Igal Magendzo Weinberger, a fin que presente la exposición sobre la parte nacional",R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,4d915df7387128026321ba09a5ab6a25cdccb7e8e205de43ecb7a90edb61e89f,186
RPM-2014-12-11:6519:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,6f5c98f051fb2c1d77a6e9d1fd8f6426e3411a9be70ba152e5fa530d579bf2fe,471
RPM-2013-09-12:5784:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,consulta si la diferencia que se advierte en la actualidad entre la demanda interna y la demanda final constituye un fenómeno extraordinario en términos históricos,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",9ba5e9d13a52951cde90a3fc27511fd23ed767837fbb6c657445940eb989ea05,199
RPM-2006-05-11:663:4,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"Con respecto a lo anterior, el Consejero señor Marfán, señala que si tenemos un problema con la encuesta de empleo, en donde se observa que está aumentando, por razones estadísticas sencillamente tendríamos una medición de productividad observada que es más baja y, por lo tanto, costos de la","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",754f43953b99aae36b18d8556f3af1db12a75ee588b6e109d03a49c4fccb3dc9,316
RPM-2014-05-15:6203:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Ricardo Vicuña Poblete,neutral,1,neutral,1,neutral,1,compatible,alta,"en el caso de exportaciones no materializadas, ellas se incorporan como parte de la producción del trimestre respectivo en que la exportación estaba prevista","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",d78a7bbbc6aa7835e192d7760ae8ddb1c9fbb80df2f6959151b74c5eb865b52e,192
RPM-2007-10-11:1481:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,toda esta información lleva a revisarlas hacia el alza. En el caso del cobre existe un aumento de casi 15 centavos para este año,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",1f7f14177a2542af593ab51eadf1c0b4b2b4db66b1abf7beded40b9232ee49ec,577
RPM-2010-09-16:3377:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,se necesita una tasa doméstica real más alta y una prima que calce con ello,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",b76edc55f44ac35b776908097d5e8e00d54fbef2b1c2e608b917ae72158d3076,113
RPM-2007-09-13:1435:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,75adcea5cf6170566726440d5e1bd82e12f3b570581c6eebcef77e353a796121,82
RPM-2007-07-12:1344:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Esteban Jadresic Marinovic,hawkish,1,hawkish,1,hawkish,1,compatible,alta,el Gerente de División Operaciones Financieras señor Esteban Jadresic comparte la recomendación de la Gerencia de División Estudios de aumentar en 25 puntos base la Tasa de Política Monetaria,"R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",cae32b8adfb1fe235a54fd9dd7e3d4f40b4897b14cb728cc83f52b36a388bf01,3537
RPM-2013-07-11:5699:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,hawkish,1,hawkish,1,neutral,1,cambio_etiqueta,alta,se acuerda por unanimidad de los señores Consejeros mantener la Tasa de Política Monetaria en 5% anual,R4/R6. Acuerdo institucional de mantención sin sesgo o trayectoria en esta unidad: N; el nivel de 5% y el supuesto menú no asignan H.,7bfbea25ad161848435a5e53a0388ecac169414225a91e13cc6d3d8672ad3bf3,176
RPM-2008-09-04:2092:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sebastián Claro Edwards,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"el Consejero señor Sebastián Claro expresa que vota por subir la Tasa de Política Monetaria en 50 puntos base, en el marco de un mensaje claro y nítido sobre la trayectoria futura de la política monetaria","R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",07135064596927ff7ab6a34cb1a9487cca0216fa19ce3c1c0a31c42dfacf7535,6475
RPM-2008-10-09:2107:3,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Felipe Jaque,neutral,1,neutral,1,neutral,1,compatible,alta,"otros bancos también recortan tasas de referencia, en particular en economías desarrolladas","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",20d8ea4de45561023918ba60663c5adeab2eb481e9bd6646ccf70717c3b595dc,1452
RPM-2007-11-13:1521:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,ACTA CORRESPONDIENTE A LA SESIÓN DE POLÍTICA MONETARIA N° 115 celebrada el 13 de noviembre de 2007,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,82d70bea69a027b132c044b5039f236fa3d9adb507fcbb5b2c30973832bc7a67,1477
RPM-2015-06-11:6845:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,los salarios nominales se contrajeron en el mes de abril y registraron la mayor caída mensual desde el año 2011,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",9e52487a2d01c6916ae27d793f718847ad198170d5e1838bb381252d104c092e,2296
RPM-2014-06-12:6246:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"En Colombia, en cambio, dicha disminución es prácticamente nula, debido al reciente aumento de su tasa de política monetaria.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",ca6ccd1c2a3ee62d07c75958eb3743e9f2f86e9b18c2115419245cf2619b34a9,13704
RPM-2008-12-11:2241:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Beltrán de Ramón Acevedo,dovish,1,dovish,1,dovish,1,compatible,alta,el Gerente de División Operaciones Financieras señor Beltrán De Ramón recomienda al Consejo reducir la Tasa de Política Monetaria en 25 puntos base en el día de hoy,"R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",15aa57dce688a6c12ee4f33daa39059c981747c943b619d1900a929b3d820fa5,2686
RPM-2012-07-12:4973:3,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Consejo del Banco Central de Chile,neutral,1,neutral,1,neutral,1,compatible,alta,"el Consejo del Banco Central de Chile acordó mantener la Tasa de Interés de Política Monetaria en 5,0% anual","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",f26d57cfb99f6bcaae1ae2b5239a85debfe6f529b2dca246d0a647cd29847f25,2130
RPM-2011-06-14:4112:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sebastián Claro Edwards,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"El Consejero señor Sebastián Claro señala que vota por subir la TPM a 5,25%, y por un Comunicado que, sin descartar alzas futuras, sea más explícito respecto de la incertidumbre futura en los movimientos de la tasa.","R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",76c368bc42844ab61214c9c71b43d35a08bfab63a80d16a6e7f0eb9157a212a9,4841
RPM-2008-04-10:1752:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,es un indicador que agrupa varias líneas de ventas industriales del índice de ventas de bienes de consumo del INE,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",c89f5fc71ba71afa662f52d85d1b11679b810e0da63ab950ab7ddda335834b3a,434
RPM-2009-04-09:2447:5,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,el temor es bajar mucho y que ello desate una corrida contra la moneda de uno,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",611a4573e16e0e9bccdf22fa4e69be7ac28a512a1d5716d2a859c5caaf49c01a,203
